3.200705345549674508e-02,4.274857760245567850e-01,-5.747464762542728867e-01,-7.489859184557067229e-01,-1.801223093033381129e-01,1.243678611179981214e-01,-3.968648158882761567e-01,3.938749812431110442e-01,-7.679834829723122258e-01,-1.145912693003007105e-01,0.000000000000000000e+00
3.469437898934014941e-02,4.310962406684797354e-01,-5.735072762444286543e-01,-7.594378977928705199e-01,-1.833148992547298795e-01,1.242111174729841061e-01,-3.961281407132871690e-01,3.926630778535188937e-01,-7.676304403979498092e-01,-1.127636227877945874e-01,0.000000000000000000e+00
3.727629495490533684e-02,4.348801252794366468e-01,-5.716380149300174240e-01,-7.698096914593683948e-01,-1.860402178415726249e-01,1.235791749141047779e-01,-3.948624097941257904e-01,3.911204506628906952e-01,-7.666330576021266330e-01,-1.106923904107439682e-01,0.000000000000000000e+00
4.028954289416304679e-02,4.388541917572749695e-01,-5.681557925966032041e-01,-7.812893751135662201e-01,-1.875479506143142849e-01,1.228893694693799082e-01,-3.934236578161945941e-01,3.893889562579648800e-01,-7.663836210755966549e-01,-1.088134649633763357e-01,0.000000000000000000e+00
4.331553026663988865e-02,4.439204839074089026e-01,-5.637975411548952209e-01,-7.971443621813268932e-01,-1.903905691007224676e-01,1.217378957854025195e-01,-3.922136874551416241e-01,3.875332693418933605e-01,-7.660248988392179825e-01,-1.053659978578996848e-01,0.000000000000000000e+00
4.431180220153042859e-02,4.491761711724494011e-01,-5.573286964277578415e-01,-8.173629312784864709e-01,-1.934306121814152180e-01,1.207244296777698483e-01,-3.912223446346278499e-01,3.849364509171345206e-01,-7.657977206514698931e-01,-1.016361404583977779e-01,0.000000000000000000e+00
3.952967784238475835e-02,4.567878064254963788e-01,-5.480330782431795944e-01,-8.490289011093239413e-01,-1.978938167200442466e-01,1.207031084559063994e-01,-3.909279216423285908e-01,3.837228296041089171e-01,-7.661825547700117367e-01,-9.730074846215025497e-02,0.000000000000000000e+00
2.567386283889824122e-02,4.669245042756909325e-01,-5.296145661033700991e-01,-8.976498401333502519e-01,-2.057462857695837311e-01,1.210592993752604152e-01,-3.913467213111060938e-01,3.818036415111609738e-01,-7.681295685648532601e-01,-9.335492875620156339e-02,0.000000000000000000e+00
1.785747283483346548e-02,4.756911589046952105e-01,-5.142570845971063953e-01,-9.341179962747622190e-01,-2.072697914081635118e-01,1.205104118793284274e-01,-3.920703432353950246e-01,3.813000436631319712e-01,-7.696232197253608520e-01,-9.083981786046270435e-02,0.000000000000000000e+00
1.766610295857087495e-02,4.849438670914194560e-01,-4.968359939339920817e-01,-9.682773678803994200e-01,-2.087624857047313820e-01,1.210132467907220344e-01,-3.919177165156160769e-01,3.790402102120415395e-01,-7.699155539192029662e-01,-8.599599183510338307e-02,0.000000000000000000e+00
1.911443240521422393e-02,4.935587600922685114e-01,-4.746721603862146810e-01,-1.003057572426394151e+00,-2.067976193134201113e-01,1.222273639046303068e-01,-3.913369794863081896e-01,3.757915442830627728e-01,-7.694578142919290542e-01,-8.359509737988998768e-02,0.000000000000000000e+00
2.041795195967373300e-02,5.017149970396119762e-01,-4.403465316377682126e-01,-1.044917584520105303e+00,-2.048085890318710189e-01,1.249316463775752700e-01,-3.888499267298174411e-01,3.701982853962903497e-01,-7.705840076456612620e-01,-8.222462128494101297e-02,0.000000000000000000e+00
2.153122423345959352e-02,5.109555492610972083e-01,-4.177735989985070786e-01,-1.077108471745250817e+00,-2.022562461408493883e-01,1.261643756391121474e-01,-3.881992711777070837e-01,3.670693538155263003e-01,-7.704717767739934775e-01,-8.200802705865149755e-02,0.000000000000000000e+00
2.187396204693379739e-02,5.223738964798834150e-01,-3.870112601689808529e-01,-1.121865262488634940e+00,-1.997210490424960461e-01,1.277742120666268688e-01,-3.865487022320046595e-01,3.634995739006904869e-01,-7.681200884323824418e-01,-7.556289446783910624e-02,0.000000000000000000e+00
2.156213124984969129e-02,5.364002409395203230e-01,-3.321767706967595490e-01,-1.192945629529028162e+00,-1.989328365226677164e-01,1.310407949993542820e-01,-3.839003322920393479e-01,3.552130179505236240e-01,-7.624590813249216836e-01,-6.532424994323014766e-02,0.000000000000000000e+00
2.557142876917970625e-02,5.491172823915140278e-01,-2.791887747125322283e-01,-1.267896041185390565e+00,-1.936411380041442309e-01,1.342006255996655573e-01,-3.793880874836842443e-01,3.473860665517890522e-01,-7.602605097379641075e-01,-5.831224363514016934e-02,0.000000000000000000e+00
2.242221466517282588e-02,5.618210915868151467e-01,-2.378847559161904879e-01,-1.328860094352272592e+00,-1.913879067901493314e-01,1.372017856408362657e-01,-3.740826464717101896e-01,3.390199936563533245e-01,-7.544083304122061184e-01,-5.063840924943834032e-02,0.000000000000000000e+00
1.766975594638649921e-02,5.696257912131659218e-01,-1.778005937445415463e-01,-1.403036226924249563e+00,-1.808482189427569886e-01,1.389494943760211931e-01,-3.686635487167647662e-01,3.318529007588190693e-01,-7.503951413218874489e-01,-4.305651074569093184e-02,0.000000000000000000e+00
8.963947581463717340e-03,5.780596629487094740e-01,-1.229326821877706755e-01,-1.472929537859131832e+00,-1.751671753995710512e-01,1.416690799850174876e-01,-3.648450269785831757e-01,3.229833025545987280e-01,-7.444246643629394145e-01,-3.670965983372107000e-02,0.000000000000000000e+00
3.260405693021684384e-03,5.864317789196360486e-01,-6.618112762801314775e-02,-1.544488710780287377e+00,-1.576349505452314947e-01,1.428695825875964664e-01,-3.603945491345617036e-01,3.183495298202229096e-01,-7.429778325711139386e-01,-3.177174375881499507e-02,0.000000000000000000e+00
-1.392608570106886566e-02,5.876251068726217053e-01,-5.789960691909880330e-04,-1.618078539220503487e+00,-1.405751306796493294e-01,1.450641669398536060e-01,-3.567249119184002226e-01,3.070197307861705638e-01,-7.339326609212857289e-01,-2.846884892222515534e-02,0.000000000000000000e+00
-2.992983184621202108e-02,5.907734795830640318e-01,5.878213910103108342e-02,-1.671689033965468640e+00,-1.298512917790985433e-01,1.444470360168828571e-01,-3.528272633618157461e-01,3.002795901918882127e-01,-7.288865393733415798e-01,-2.648565949933852012e-02,0.000000000000000000e+00
-4.305886920400711637e-02,5.988401649676389216e-01,9.047855748661606801e-02,-1.700384965340849375e+00,-1.277166652202866848e-01,1.459197308457080289e-01,-3.532758623980362112e-01,2.968358632328659263e-01,-7.274999526273390194e-01,-2.129544610960647927e-02,0.000000000000000000e+00
-7.000211045132663512e-02,6.017586705861266427e-01,1.516459252288250292e-01,-1.743282253979508756e+00,-1.225112465585650456e-01,1.449843209188578785e-01,-3.537545858775842933e-01,2.901464353866191059e-01,-7.208358137253995102e-01,-1.907998310035161765e-02,0.000000000000000000e+00
-9.630314773919863847e-02,6.078221561096562864e-01,2.036828478920706398e-01,-1.783869671677992930e+00,-1.231441463427768862e-01,1.442046342637079426e-01,-3.538855142568623768e-01,2.848341201847805482e-01,-7.157243799008974339e-01,-1.998556168849016657e-02,0.000000000000000000e+00
-1.230082831390440778e-01,6.163543264079310857e-01,2.535084853712835096e-01,-1.819494884555118652e+00,-1.295077686695970953e-01,1.432451312126359066e-01,-3.545123481619842920e-01,2.801077041199546147e-01,-7.099132323281402979e-01,-2.262171020854187101e-02,0.000000000000000000e+00
-1.441834444511067292e-01,6.267346397151106752e-01,2.931641687951234698e-01,-1.850726857240593715e+00,-1.322905715154287787e-01,1.430693634881438359e-01,-3.569323534735222014e-01,2.790464434616400924e-01,-7.086436524767284473e-01,-2.225107052170051392e-02,0.000000000000000000e+00
-1.769393735964980285e-01,6.332297551852918982e-01,3.456262754422828598e-01,-1.885952731102951585e+00,-1.431422537570505027e-01,1.409353732954518601e-01,-3.582450872110570228e-01,2.741615012081407010e-01,-7.029112700668420644e-01,-2.181963401962553478e-02,0.000000000000000000e+00
-2.007212757602694353e-01,6.404247152817134081e-01,3.835445796683759068e-01,-1.916888493289661710e+00,-1.525052362099384995e-01,1.384257687397830172e-01,-3.606585690196938976e-01,2.720609063632846158e-01,-6.990895570252548819e-01,-2.211727653094652107e-02,0.000000000000000000e+00
